2024-05-26 14:09:26,679, 24, DEBUG, 0
2024-05-26 14:09:29,109, 1790, DEBUG, +++++++++++++++++++++++++++++++++++++++++++++++++
2024-05-26 14:09:29,109, 1791, DEBUG, FrameSet: Reading Frame #6
2024-05-26 14:09:29,109, 646, DEBUG, FrameHeader [start byte]: 247 (0xF7)
2024-05-26 14:09:29,109, 654, DEBUG, FrameHeader [id]: b'TPE2' (0x54504532)
2024-05-26 14:09:29,109, 666, DEBUG, FrameHeader [data size]: 29 (0x1D)
2024-05-26 14:09:29,110, 673, DEBUG, FrameHeader [flags]: ta(0) fa(0) ro(0) co(0) en(0) gr(0) un(0) dl(0)
2024-05-26 14:09:29,110, 1801, DEBUG, FrameSet: Reading 29 (0x1D) bytes of data from byte pos 257 (0x101)
2024-05-26 14:09:29,110, 1808, DEBUG, FrameSet: 29 bytes of data read
2024-05-26 14:09:29,110, 1905, DEBUG, createFrame (desc:Band/orchestra/accompaniment) - (2, None, None) - <class 'eyed3.id3.frames.TextFrame'>
2024-05-26 14:09:29,110, 1913, DEBUG, createFrame 'b'TPE2'' with class '<class 'eyed3.id3.frames.TextFrame'>'
2024-05-26 14:09:29,110, 1928, DEBUG, Unicode encoding: utf_16
2024-05-26 14:09:29,110, 309, DEBUG, TextFrame text: Dungeontroll
2024-05-26 14:09:29,110, 1784, DEBUG, size_left: 201141
2024-05-26 14:09:29,110, 1790, DEBUG, +++++++++++++++++++++++++++++++++++++++++++++++++
2024-05-26 14:09:29,110, 1791, DEBUG, FrameSet: Reading Frame #7
2024-05-26 14:09:29,110, 646, DEBUG, FrameHeader [start byte]: 286 (0x11E)
2024-05-26 14:09:29,110, 654, DEBUG, FrameHeader [id]: b'COMM' (0x434f4d4d)
2024-05-26 14:09:29,110, 666, DEBUG, FrameHeader [data size]: 106 (0x6A)
2024-05-26 14:09:29,110, 673, DEBUG, FrameHeader [flags]: ta(0) fa(0) ro(0) co(0) en(0) gr(0) un(0) dl(0)
2024-05-26 14:09:29,110, 1801, DEBUG, FrameSet: Reading 106 (0x6A) bytes of data from byte pos 296 (0x128)
2024-05-26 14:09:29,110, 1808, DEBUG, FrameSet: 106 bytes of data read
2024-05-26 14:09:29,110, 1905, DEBUG, createFrame (desc:Comments) - (2, None, None) - <class 'eyed3.id3.frames.CommentFrame'>
2024-05-26 14:09:29,110, 1913, DEBUG, createFrame 'b'COMM'' with class '<class 'eyed3.id3.frames.CommentFrame'>'
2024-05-26 14:09:29,110, 1147, DEBUG, b'COMM' lang: b'eng'
2024-05-26 14:09:29,110, 1928, DEBUG, Unicode encoding: utf_16
2024-05-26 14:09:29,110, 1152, DEBUG, b'COMM' description: 
2024-05-26 14:09:29,110, 1928, DEBUG, Unicode encoding: utf_16
2024-05-26 14:09:29,110, 1154, DEBUG, b'COMM' text: Visit https://serpentsswordrecords.bandcamp.com
2024-05-26 14:09:29,110, 1784, DEBUG, size_left: 201025
2024-05-26 14:09:29,110, 1790, DEBUG, +++++++++++++++++++++++++++++++++++++++++++++++++
2024-05-26 14:09:29,110, 1791, DEBUG, FrameSet: Reading Frame #8
2024-05-26 14:09:29,110, 646, DEBUG, FrameHeader [start byte]: 402 (0x192)
2024-05-26 14:09:29,110, 654, DEBUG, FrameHeader [id]: b'APIC' (0x41504943)
2024-05-26 14:09:29,110, 666, DEBUG, FrameHeader [data size]: 189467 (0x2E41B)
2024-05-26 14:09:29,110, 673, DEBUG, FrameHeader [flags]: ta(0) fa(0) ro(0) co(0) en(0) gr(0) un(0) dl(0)
2024-05-26 14:09:29,110, 1801, DEBUG, FrameSet: Reading 189467 (0x2E41B) bytes of data from byte pos 412 (0x19C)
2024-05-26 14:09:29,110, 1808, DEBUG, FrameSet: 189467 bytes of data read
2024-05-26 14:09:29,110, 1905, DEBUG, createFrame (desc:Attached picture) - (2, None, None) - <class 'eyed3.id3.frames.ImageFrame'>
2024-05-26 14:09:29,110, 1913, DEBUG, createFrame 'b'APIC'' with class '<class 'eyed3.id3.frames.ImageFrame'>'
2024-05-26 14:09:29,110, 591, DEBUG, APIC frame data size: 189467
2024-05-26 14:09:29,110, 604, DEBUG, APIC mime type: b'image/jpeg'
2024-05-26 14:09:29,110, 613, DEBUG, Initial APIC picture type: 3
2024-05-26 14:09:29,111, 620, DEBUG, APIC picture type: 3
2024-05-26 14:09:29,111, 629, DEBUG, description len: 12
2024-05-26 14:09:29,111, 630, DEBUG, image len: 189440
2024-05-26 14:09:29,111, 1928, DEBUG, Unicode encoding: utf_16
2024-05-26 14:09:29,111, 632, DEBUG, APIC description: cover
2024-05-26 14:09:29,111, 642, DEBUG, APIC image data: 189440 bytes
2024-05-26 14:09:29,111, 1784, DEBUG, size_left: 11548
2024-05-26 14:09:29,111, 1790, DEBUG, +++++++++++++++++++++++++++++++++++++++++++++++++
2024-05-26 14:09:29,111, 1791, DEBUG, FrameSet: Reading Frame #9
2024-05-26 14:09:29,111, 646, DEBUG, FrameHeader [start byte]: 189879 (0x2E5B7)
2024-05-26 14:09:29,111, 687, DEBUG, FrameHeader: Null frame id found at byte 189883
2024-05-26 14:09:29,111, 1794, DEBUG, No frame found, implied padding of 11548 bytes
2024-05-26 14:09:29,111, 133, DEBUG, Tag contains 11548 bytes of padding.
2024-05-26 14:09:29,112, 40, DEBUG, mp3 header search starting @ 312d3
2024-05-26 14:09:29,112, 250, DEBUG, MPEG audio version: 1.0
2024-05-26 14:09:29,112, 251, DEBUG, MPEG audio layer: III
2024-05-26 14:09:29,112, 252, DEBUG, MPEG sampling frequency: 44100
2024-05-26 14:09:29,112, 253, DEBUG, MPEG bit rate: 320
2024-05-26 14:09:29,112, 254, DEBUG, MPEG channel mode: Joint stereo
2024-05-26 14:09:29,112, 255, DEBUG, MPEG channel mode extension: 2
2024-05-26 14:09:29,112, 256, DEBUG, MPEG CRC error protection: False
2024-05-26 14:09:29,112, 257, DEBUG, MPEG original: 1
2024-05-26 14:09:29,112, 258, DEBUG, MPEG copyright: 0
2024-05-26 14:09:29,112, 259, DEBUG, MPEG private bit: 0
2024-05-26 14:09:29,112, 260, DEBUG, MPEG padding: 0
2024-05-26 14:09:29,112, 261, DEBUG, MPEG emphasis: None
2024-05-26 14:09:29,112, 262, DEBUG, MPEG frame length: 1044
2024-05-26 14:09:29,112, 67, DEBUG, mp3 header fffbe064 found at position: 0x312d3
2024-05-26 14:09:29,112, 337, DEBUG, b'Info' header detected @ 24
2024-05-26 14:09:29,112, 343, DEBUG, b'Info' header flags: 0xf
2024-05-26 14:09:29,112, 349, DEBUG, b'Info' numFrames: 10071
2024-05-26 14:09:29,112, 355, DEBUG, b'Info' numBytes: 10524211
2024-05-26 14:09:29,112, 361, DEBUG, b'Info' TOC (100 bytes): PRESENT
2024-05-26 14:09:29,112, 573, DEBUG, Lame info tag found at position 156
2024-05-26 14:09:29,112, 580, DEBUG, Lame tag CRC OK
2024-05-26 14:09:29,112, 585, DEBUG, Lame Encoder Version: LAME3.99r
2024-05-26 14:09:29,112, 592, DEBUG, Lame info tag version: 0
2024-05-26 14:09:29,112, 593, DEBUG, Lame VBR method: Constant Bitrate
2024-05-26 14:09:29,113, 599, DEBUG, Lame Lowpass filter value: 20500 Hz
2024-05-26 14:09:29,113, 636, DEBUG, Lame Radio Replay Gain: -10.4 dB (Set automatically)
2024-05-26 14:09:29,113, 647, DEBUG, Lame Encoding flags: --nspsytune --nssafejoint
2024-05-26 14:09:29,113, 651, DEBUG, Lame ATH type: 4
2024-05-26 14:09:29,113, 662, DEBUG, Lame Bitrate (Constant): 255
2024-05-26 14:09:29,113, 669, DEBUG, Lame Encoder delay: 576 samples
2024-05-26 14:09:29,113, 670, DEBUG, Lame Encoder padding: 1476 samples
2024-05-26 14:09:29,113, 683, DEBUG, Lame Source Sample Frequency: 44.1 kHz
2024-05-26 14:09:29,113, 684, DEBUG, Lame Unwise settings used: False
2024-05-26 14:09:29,113, 685, DEBUG, Lame Stereo mode: Joint
2024-05-26 14:09:29,113, 686, DEBUG, Lame Noise Shaping: 1
2024-05-26 14:09:29,113, 696, DEBUG, Lame MP3 Gain: 0 (+0.0 dB)
2024-05-26 14:09:29,113, 706, DEBUG, Lame Bitrate (Constant): 320
2024-05-26 14:09:29,113, 716, DEBUG, Lame Surround Info: None
2024-05-26 14:09:29,113, 717, DEBUG, Lame Preset: CBR 320
2024-05-26 14:09:29,113, 722, DEBUG, Lame Music Length: 10524211 bytes
2024-05-26 14:09:29,113, 727, DEBUG, Lame Music CRC: 4D9B
2024-05-26 14:09:29,113, 732, DEBUG, Lame Info Tag CRC: 15ED
2024-05-26 14:09:29,113, 46, INFO, testpack\Dungeontroll - A Gentle Whisper from the Evergarden\Dungeontroll - A Gentle Whisper from the Evergarden - 01 A Somber Song for the Forest.mp3
2024-05-26 14:09:29,119, 440, DEBUG, Loading file: testpack\Dungeontroll - A Gentle Whisper from the Evergarden\Dungeontroll - A Gentle Whisper from the Evergarden - 02 In Eternal Reverence to the Wanderer.mp3
2024-05-26 14:09:29,119, 449, DEBUG, File mime-type: audio/mpeg
2024-05-26 14:09:29,119, 69, DEBUG, Located ID3 v2 tag
2024-05-26 14:09:29,119, 78, DEBUG, TagHeader [major]: 2 
2024-05-26 14:09:29,119, 79, DEBUG, TagHeader [minor]: 3 
2024-05-26 14:09:29,119, 80, DEBUG, TagHeader [rev]: 0 
2024-05-26 14:09:29,119, 93, DEBUG, TagHeader [flags]: unsync(0) extended(0) experimental(0) footer(0)
2024-05-26 14:09:29,119, 104, DEBUG, TagHeader [size string]: 0x000c2a66
2024-05-26 14:09:29,119, 108, DEBUG, TagHeader [size]: 202086 (0x31566)
2024-05-26 14:09:29,119, 1784, DEBUG, size_left: 202086
2024-05-26 14:09:29,119, 1790, DEBUG, +++++++++++++++++++++++++++++++++++++++++++++++++
2024-05-26 14:09:29,119, 1791, DEBUG, FrameSet: Reading Frame #1
2024-05-26 14:09:29,119, 646, DEBUG, FrameHeader [start byte]: 10 (0xA)
2024-05-26 14:09:29,119, 654, DEBUG, FrameHeader [id]: b'TIT2' (0x54495432)
2024-05-26 14:09:29,119, 666, DEBUG, FrameHeader [data size]: 77 (0x4D)
2024-05-26 14:09:29,119, 673, DEBUG, FrameHeader [flags]: ta(0) fa(0) ro(0) co(0) en(0) gr(0) un(0) dl(0)
2024-05-26 14:09:29,119, 1801, DEBUG, FrameSet: Reading 77 (0x4D) bytes of data from byte pos 20 (0x14)
2024-05-26 14:09:29,119, 1808, DEBUG, FrameSet: 77 bytes of data read
2024-05-26 14:09:29,120, 1905, DEBUG, createFrame (desc:Title/songname/content description) - (2, None, None) - <class 'eyed3.id3.frames.TextFrame'>
2024-05-26 14:09:29,120, 1913, DEBUG, createFrame 'b'TIT2'' with class '<class 'eyed3.id3.frames.TextFrame'>'
2024-05-26 14:09:29,120, 1928, DEBUG, Unicode encoding: utf_16
2024-05-26 14:09:29,120, 309, DEBUG, TextFrame text: In Eternal Reverence to the Wanderer
2024-05-26 14:09:29,120, 1784, DEBUG, size_left: 201999
2024-05-26 14:09:29,120, 1790, DEBUG, +++++++++++++++++++++++++++++++++++++++++++++++++
2024-05-26 14:09:29,120, 1791, DEBUG, FrameSet: Reading Frame #2
2024-05-26 14:09:29,120, 646, DEBUG, FrameHeader [start byte]: 97 (0x61)
2024-05-26 14:09:29,120, 654, DEBUG, FrameHeader [id]: b'TPE1' (0x54504531)
2024-05-26 14:09:29,120, 666, DEBUG, FrameHeader [data size]: 29 (0x1D)
2024-05-26 14:09:29,120, 673, DEBUG, FrameHeader [flags]: ta(0) fa(0) ro(0) co(0) en(0) gr(0) un(0) dl(0)
2024-05-26 14:09:29,120, 1801, DEBUG, FrameSet: Reading 29 (0x1D) bytes of data from byte pos 107 (0x6B)
2024-05-26 14:09:29,120, 1808, DEBUG, FrameSet: 29 bytes of data read
2024-05-26 14:09:29,120, 1905, DEBUG, createFrame (desc:Lead performer(s)/Soloist(s)) - (2, None, None) - <class 'eyed3.id3.frames.TextFrame'>
2024-05-26 14:09:29,120, 1913, DEBUG, createFrame 'b'TPE1'' with class '<class 'eyed3.id3.frames.TextFrame'>'
2024-05-26 14:09:29,120, 1928, DEBUG, Unicode encoding: utf_16
2024-05-26 14:09:29,121, 309, DEBUG, TextFrame text: Dungeontroll
2024-05-26 14:09:29,121, 1784, DEBUG, size_left: 201960
2024-05-26 14:09:29,121, 1790, DEBUG, +++++++++++++++++++++++++++++++++++++++++++++++++
2024-05-26 14:09:29,121, 1791, DEBUG, FrameSet: Reading Frame #3
2024-05-26 14:09:29,121, 646, DEBUG, FrameHeader [start byte]: 136 (0x88)
2024-05-26 14:09:29,121, 654, DEBUG, FrameHeader [id]: b'TRCK' (0x5452434b)
2024-05-26 14:09:29,121, 666, DEBUG, FrameHeader [data size]: 7 (0x7)
2024-05-26 14:09:29,121, 673, DEBUG, FrameHeader [flags]: ta(0) fa(0) ro(0) co(0) en(0) gr(0) un(0) dl(0)
2024-05-26 14:09:29,121, 1801, DEBUG, FrameSet: Reading 7 (0x7) bytes of data from byte pos 146 (0x92)
2024-05-26 14:09:29,121, 1808, DEBUG, FrameSet: 7 bytes of data read
2024-05-26 14:09:29,121, 1905, DEBUG, createFrame (desc:Track number/Position in set) - (2, None, None) - <class 'eyed3.id3.frames.TextFrame'>
2024-05-26 14:09:29,121, 1913, DEBUG, createFrame 'b'TRCK'' with class '<class 'eyed3.id3.frames.TextFrame'>'
2024-05-26 14:09:29,121, 1928, DEBUG, Unicode encoding: utf_16
2024-05-26 14:09:29,121, 309, DEBUG, TextFrame text: 2
2024-05-26 14:09:29,121, 1784, DEBUG, size_left: 201943
2024-05-26 14:09:29,121, 1790, DEBUG, +++++++++++++++++++++++++++++++++++++++++++++++++
2024-05-26 14:09:29,121, 1791, DEBUG, FrameSet: Reading Frame #4
2024-05-26 14:09:29,121, 646, DEBUG, FrameHeader [start byte]: 153 (0x99)
2024-05-26 14:09:29,121, 654, DEBUG, FrameHeader [id]: b'TALB' (0x54414c42)
2024-05-26 14:09:29,121, 666, DEBUG, FrameHeader [data size]: 77 (0x4D)
2024-05-26 14:09:29,121, 673, DEBUG, FrameHeader [flags]: ta(0) fa(0) ro(0) co(0) en(0) gr(0) un(0) dl(0)
2024-05-26 14:09:29,121, 1801, DEBUG, FrameSet: Reading 77 (0x4D) bytes of data from byte pos 163 (0xA3)
2024-05-26 14:09:29,121, 1808, DEBUG, FrameSet: 77 bytes of data read
2024-05-26 14:09:29,121, 1905, DEBUG, createFrame (desc:Album/Movie/Show title) - (2, None, None) - <class 'eyed3.id3.frames.TextFrame'>
2024-05-26 14:09:29,121, 1913, DEBUG, createFrame 'b'TALB'' with class '<class 'eyed3.id3.frames.TextFrame'>'
2024-05-26 14:09:29,121, 1928, DEBUG, Unicode encoding: utf_16
2024-05-26 14:09:29,121, 309, DEBUG, TextFrame text: A Gentle Whisper from the Evergarden
2024-05-26 14:09:29,121, 1784, DEBUG, size_left: 201856
2024-05-26 14:09:29,121, 1790, DEBUG, +++++++++++++++++++++++++++++++++++++++++++++++++
2024-05-26 14:09:29,121, 1791, DEBUG, FrameSet: Reading Frame #5
2024-05-26 14:09:29,121, 646, DEBUG, FrameHeader [start byte]: 240 (0xF0)
2024-05-26 14:09:29,121, 654, DEBUG, FrameHeader [id]: b'TYER' (0x54594552)
2024-05-26 14:09:29,121, 666, DEBUG, FrameHeader [data size]: 13 (0xD)
2024-05-26 14:09:29,121, 673, DEBUG, FrameHeader [flags]: ta(0) fa(0) ro(0) co(0) en(0) gr(0) un(0) dl(0)
2024-05-26 14:09:29,121, 1801, DEBUG, FrameSet: Reading 13 (0xD) bytes of data from byte pos 250 (0xFA)
2024-05-26 14:09:29,121, 1808, DEBUG, FrameSet: 13 bytes of data read
2024-05-26 14:09:29,121, 1905, DEBUG, createFrame (desc:Year) - (2, 3, 0) - <class 'eyed3.id3.frames.DateFrame'>
2024-05-26 14:09:29,121, 1913, DEBUG, createFrame 'b'TYER'' with class '<class 'eyed3.id3.frames.DateFrame'>'
2024-05-26 14:09:29,122, 1928, DEBUG, Unicode encoding: utf_16
2024-05-26 14:09:29,122, 309, DEBUG, TextFrame text: 2024
2024-05-26 14:09:29,122, 1784, DEBUG, size_left: 201833
2024-05-26 14:09:29,122, 1790, DEBUG, +++++++++++++++++++++++++++++++++++++++++++++++++
2024-05-26 14:09:29,122, 1791, DEBUG, FrameSet: Reading Frame #6
2024-05-26 14:09:29,122, 646, DEBUG, FrameHeader [start byte]: 263 (0x107)
2024-05-26 14:09:29,122, 654, DEBUG, FrameHeader [id]: b'TPE2' (0x54504532)
2024-05-26 14:09:29,122, 666, DEBUG, FrameHeader [data size]: 29 (0x1D)
2024-05-26 14:09:29,122, 673, DEBUG, FrameHeader [flags]: ta(0) fa(0) ro(0) co(0) en(0) gr(0) un(0) dl(0)
2024-05-26 14:09:29,122, 1801, DEBUG, FrameSet: Reading 29 (0x1D) bytes of data from byte pos 273 (0x111)
2024-05-26 14:09:29,122, 1808, DEBUG, FrameSet: 29 bytes of data read
2024-05-26 14:09:29,122, 1905, DEBUG, createFrame (desc:Band/orchestra/accompaniment) - (2, None, None) - <class 'eyed3.id3.frames.TextFrame'>
2024-05-26 14:09:29,122, 1913, DEBUG, createFrame 'b'TPE2'' with class '<class 'eyed3.id3.frames.TextFrame'>'
2024-05-26 14:09:29,122, 1928, DEBUG, Unicode encoding: utf_16
2024-05-26 14:09:29,122, 309, DEBUG, TextFrame text: Dungeontroll
2024-05-26 14:09:29,122, 1784, DEBUG, size_left: 201794
2024-05-26 14:09:29,122, 1790, DEBUG, +++++++++++++++++++++++++++++++++++++++++++++++++
2024-05-26 14:09:29,122, 1791, DEBUG, FrameSet: Reading Frame #7
2024-05-26 14:09:29,122, 646, DEBUG, FrameHeader [start byte]: 302 (0x12E)
2024-05-26 14:09:29,122, 654, DEBUG, FrameHeader [id]: b'COMM' (0x434f4d4d)
2024-05-26 14:09:29,122, 666, DEBUG, FrameHeader [data size]: 106 (0x6A)
2024-05-26 14:09:29,122, 673, DEBUG, FrameHeader [flags]: ta(0) fa(0) ro(0) co(0) en(0) gr(0) un(0) dl(0)
2024-05-26 14:09:29,122, 1801, DEBUG, FrameSet: Reading 106 (0x6A) bytes of data from byte pos 312 (0x138)
2024-05-26 14:09:29,122, 1808, DEBUG, FrameSet: 106 bytes of data read
2024-05-26 14:09:29,122, 1905, DEBUG, createFrame (desc:Comments) - (2, None, None) - <class 'eyed3.id3.frames.CommentFrame'>
2024-05-26 14:09:29,122, 1913, DEBUG, createFrame 'b'COMM'' with class '<class 'eyed3.id3.frames.CommentFrame'>'
2024-05-26 14:09:29,122, 1147, DEBUG, b'COMM' lang: b'eng'
2024-05-26 14:09:29,122, 1928, DEBUG, Unicode encoding: utf_16
2024-05-26 14:09:29,122, 1152, DEBUG, b'COMM' description: 
2024-05-26 14:09:29,122, 1928, DEBUG, Unicode encoding: utf_16
2024-05-26 14:09:29,122, 1154, DEBUG, b'COMM' text: Visit https://serpentsswordrecords.bandcamp.com
2024-05-26 14:09:29,122, 1784, DEBUG, size_left: 201678
2024-05-26 14:09:29,122, 1790, DEBUG, +++++++++++++++++++++++++++++++++++++++++++++++++
